,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,lat,long,NumberofRooms
11169,595000.0,4,2.5,2100,3125,2.0,0,2,3,7,47.6634,-122.358,6.5
11170,525000.0,3,2.25,2110,2850,3.0,0,0,3,8,47.6915,-122.339,5.25
11172,225000.0,3,2.0,1320,5665,1.0,0,0,3,7,47.3096,-122.357,5.0
11173,485000.0,4,2.5,2420,10603,1.0,0,0,5,7,47.7397,-122.259,6.5
11174,341000.0,3,1.0,1390,4814,1.5,0,0,3,6,47.6881,-122.32,4.0
11175,674000.0,3,3.25,2320,6744,2.0,0,0,3,9,47.7132,-122.293,6.25
11176,442250.0,3,2.5,2170,8169,2.0,0,0,3,8,47.4833,-122.139,5.5
11178,276000.0,3,2.0,1450,8928,1.0,0,0,3,7,47.3637,-122.075,5.0
11179,394000.0,3,2.5,1370,4400,1.0,0,0,3,8,47.7139,-122.203,5.5
11180,355000.0,3,2.5,1810,3192,1.0,0,0,3,7,47.7364,-121.969,5.5
11181,260000.0,3,2.5,1420,14850,1.0,0,0,4,7,47.3661,-122.29,5.5
11182,300000.0,3,2.75,2090,9620,1.0,0,0,3,8,47.2741,-122.337,5.75
11183,310000.0,3,2.75,2090,9620,1.0,0,0,3,8,47.2741,-122.337,5.75
11184,209000.0,3,1.0,1330,6900,1.0,0,0,3,7,47.3033,-122.381,4.0
11185,344950.0,3,2.0,1330,7419,1.0,0,0,3,7,47.7322,-122.236,5.0
11186,230000.0,5,2.0,1910,7200,1.0,0,0,4,6,47.4975,-122.261,7.0
11187,336950.0,3,1.75,2310,7680,1.0,0,0,4,8,47.3743,-122.285,4.75
11189,230000.0,3,2.0,1310,7332,1.0,0,0,3,7,47.3597,-122.051,5.0
11193,470000.0,3,1.0,1400,4914,1.5,0,0,3,7,47.681,-122.364,4.0
11194,600000.0,4,1.75,1700,7800,1.0,0,0,4,8,47.651,-122.119,5.75
11196,427800.0,3,1.75,1340,13241,1.0,0,2,3,7,47.7268,-122.213,4.75
11197,445000.0,4,2.0,1470,8395,1.0,0,0,4,7,47.631,-122.117,6.0
11198,382000.0,3,1.75,1790,7679,1.0,0,0,4,7,47.7442,-122.338,4.75
11201,255000.0,3,1.0,1580,8206,1.0,0,0,3,7,47.3676,-122.312,4.0
11202,240000.0,3,1.0,1090,10000,1.0,0,0,3,6,47.6503,-121.911,4.0
11204,435000.0,4,1.75,2520,7200,1.0,0,2,5,7,47.4835,-122.192,5.75
11206,425000.0,4,3.0,2430,5502,2.0,0,0,3,8,47.356,-122.014,7.0
11208,264950.0,4,1.0,1810,7500,1.0,0,0,2,7,47.4935,-122.333,5.0
11210,450000.0,3,1.0,2020,8100,1.0,0,0,3,7,47.7136,-122.288,4.0
11211,229950.0,3,2.0,1410,7466,1.0,0,0,3,7,47.427,-122.147,5.0
11217,395000.0,2,1.0,1200,6014,1.0,0,0,4,6,47.5357,-122.28,3.0
11219,295000.0,4,3.0,2120,7650,2.0,0,0,3,8,47.6214,-122.14,7.0
11220,225000.0,3,1.75,1580,8820,1.0,0,0,4,7,47.317,-122.325,4.75
11222,431000.0,3,2.25,1830,8831,1.0,0,0,3,7,47.7286,-122.215,5.25
11223,358500.0,3,2.5,2000,8057,1.0,0,0,3,8,47.3724,-122.107,5.5
11226,260000.0,4,1.0,1740,8100,1.0,0,0,4,7,47.467,-122.185,5.0
11227,375000.0,3,2.0,1450,7300,1.5,0,0,5,7,47.7517,-122.342,5.0
11228,295000.0,3,2.5,1560,4200,2.0,0,0,3,7,47.3838,-122.026,5.5
11229,403900.0,4,2.5,2050,8909,1.0,0,2,4,8,47.398,-122.31,6.5
11230,269950.0,3,1.75,1760,12823,1.0,0,0,4,7,47.2868,-122.21,4.75
11231,640000.0,3,3.5,1740,1975,2.0,0,3,3,8,47.6085,-122.311,6.5
11233,255000.0,3,1.75,1700,7532,1.0,0,0,3,7,47.355,-122.176,4.75
11234,300000.0,4,2.5,2620,4469,2.0,0,0,3,7,47.3663,-122.115,6.5
11235,270000.0,3,2.25,1500,7410,1.0,0,0,4,7,47.4597,-122.162,5.25
11236,575000.0,4,1.75,1630,5750,1.0,0,0,3,7,47.5674,-122.384,5.75
11237,246900.0,3,1.5,1370,9800,1.0,0,0,5,7,47.3068,-122.27,4.5
11238,635000.0,2,2.5,1390,1132,2.0,0,0,3,8,47.6228,-122.319,4.5
11240,215000.0,3,1.0,1190,7500,1.0,0,0,5,7,47.3248,-122.142,4.0
11242,522500.0,4,3.0,2370,8154,1.0,0,0,3,7,47.7258,-122.306,7.0
11243,150000.0,2,1.5,1360,1934,2.0,0,0,4,7,47.2857,-122.189,3.5
11250,245700.0,3,2.25,1640,8400,1.0,0,0,3,8,47.3733,-122.289,5.25
11252,499950.0,3,1.75,2060,3500,1.0,0,0,5,7,47.5635,-122.282,4.75
11254,549000.0,3,2.0,2330,3600,1.5,0,0,4,7,47.6025,-122.303,5.0
11257,619000.0,3,2.0,1990,3000,1.5,0,2,5,8,47.5891,-122.293,5.0
11258,311000.0,5,3.0,2020,5917,1.0,0,0,3,7,47.5482,-122.294,8.0
11262,205000.0,2,1.0,1060,8000,1.0,0,0,3,6,47.5088,-122.333,3.0
11264,530000.0,2,2.5,1900,2983,2.0,0,0,3,8,47.7029,-122.015,4.5
11268,500000.0,4,1.75,2040,6000,1.0,0,0,5,7,47.5507,-122.383,5.75
11271,415000.0,3,1.75,2000,8400,1.5,0,0,4,8,47.7535,-122.334,4.75
11273,236000.0,3,1.75,1300,8976,1.0,0,0,3,7,47.3357,-122.305,4.75
11274,278000.0,2,2.5,1420,2229,2.0,0,0,3,7,47.4871,-122.165,4.5
11275,312000.0,3,2.25,1540,5338,1.0,0,0,5,7,47.6942,-122.304,5.25
11276,539000.0,3,2.25,1540,5338,1.0,0,0,5,7,47.6942,-122.304,5.25
11277,498000.0,3,3.0,2360,2750,2.0,0,1,3,7,47.7142,-122.281,6.0
11280,650000.0,3,2.0,2300,5000,1.0,0,0,4,8,47.6521,-122.413,5.0
11281,559500.0,4,1.75,1650,7088,1.0,0,0,3,8,47.5688,-122.087,5.75
11283,671500.0,4,2.25,2130,8410,2.0,0,0,4,8,47.5589,-122.128,6.25
11285,182000.0,3,2.25,1960,8875,1.0,0,0,3,7,47.3344,-122.301,5.25
11290,345000.0,3,1.0,1200,6628,1.0,0,0,4,7,47.7367,-122.319,4.0
11292,329950.0,3,2.5,1820,8085,2.0,0,0,3,7,47.4575,-122.204,5.5
11294,402300.0,3,1.75,1480,4050,1.0,0,0,3,7,47.681,-122.304,4.75
11296,448000.0,4,2.5,2230,5000,1.0,0,0,3,7,47.4799,-122.129,6.5
11297,273000.0,3,1.0,1560,7800,1.0,0,0,3,7,47.4549,-122.287,4.0
11298,335000.0,3,1.0,1030,7200,1.0,0,0,3,6,47.5255,-122.376,4.0
11299,695000.0,3,3.75,2380,3600,1.5,0,0,3,7,47.6374,-122.307,6.75
11301,485000.0,2,1.75,2060,2700,1.0,0,0,3,7,47.6856,-122.312,3.75
11302,383000.0,4,2.5,2370,10580,2.0,0,0,3,8,47.464,-122.192,6.5
11304,240000.0,2,1.5,1078,1263,2.0,0,0,3,7,47.7532,-122.244,3.5
11308,460000.0,3,1.75,1420,8250,1.0,0,0,4,7,47.6112,-122.133,4.75
11309,687500.0,3,1.5,1280,2114,1.5,0,0,3,8,47.6174,-122.308,4.5
11312,314950.0,2,2.5,1860,6359,2.0,0,0,3,7,47.3847,-122.029,4.5
11313,470000.0,3,2.0,1800,12669,1.0,0,0,3,7,47.6935,-122.173,5.0
11314,500000.0,3,1.5,1960,8815,1.0,0,0,4,7,47.5765,-122.159,4.5
11315,313000.0,3,1.5,1550,7260,1.5,0,0,2,6,47.4693,-122.349,4.5
11317,300000.0,4,1.75,2080,8750,1.0,0,0,4,8,47.3749,-122.291,5.75
11318,619500.0,4,2.5,2210,5077,1.5,0,0,4,8,47.5719,-122.377,6.5
11319,305000.0,3,1.5,1210,5240,1.0,0,0,4,7,47.5524,-122.356,4.5
11321,477500.0,3,2.0,1860,5146,2.0,0,0,3,8,47.5706,-121.999,5.0
11324,590000.0,4,2.5,2240,9385,2.0,0,0,3,8,47.7125,-122.332,6.5
11325,205000.0,3,1.75,1170,8239,1.0,0,0,3,7,47.3679,-122.088,4.75
11327,442500.0,2,2.25,1510,7280,2.0,0,0,3,7,47.6264,-122.058,4.25
11330,343500.0,4,1.75,1760,6204,1.0,0,2,4,7,47.5045,-122.24,5.75
11331,334900.0,4,1.75,2180,4066,1.5,0,0,3,6,47.5487,-122.277,5.75
11332,544300.0,4,1.75,1560,9000,1.0,0,0,5,7,47.6707,-122.149,5.75
11333,370000.0,3,2.5,1780,4050,2.0,0,0,3,7,47.7346,-122.308,5.5
11334,245000.0,3,1.75,1260,6908,1.0,0,0,3,7,47.385,-122.031,4.75
11335,535000.0,4,1.75,1570,3250,1.5,0,0,5,8,47.5405,-122.393,5.75
11337,490000.0,4,2.25,2020,4960,2.0,0,0,3,7,47.6867,-122.369,6.25
11338,651500.0,4,1.5,1500,3075,2.0,0,0,5,7,47.6893,-122.35,5.5
11339,270000.0,4,2.5,1670,8056,1.0,0,0,3,7,47.4884,-122.319,6.5
11342,240000.0,3,1.5,1460,13503,1.0,0,0,4,6,47.3119,-122.015,4.5
11344,350000.0,3,2.25,1760,9621,2.0,0,0,3,7,47.7466,-121.979,5.25
11345,246950.0,3,3.5,1790,1682,2.0,0,0,3,7,47.542,-122.321,6.5
11346,400000.0,3,1.0,1050,6000,1.0,0,0,3,7,47.5709,-122.401,4.0
11347,533000.0,4,2.5,2590,6394,2.0,0,0,3,8,47.7599,-122.233,6.5
11348,198400.0,3,1.0,1040,8645,1.0,0,0,4,7,47.3631,-122.116,4.0
11353,317000.0,6,3.5,2120,5840,2.0,0,0,5,7,47.4788,-122.227,9.5
11354,325000.0,4,2.75,2110,6838,2.0,0,0,4,8,47.3877,-122.171,6.75
11355,615000.0,2,1.5,1210,5000,1.5,0,0,5,6,47.6793,-122.397,3.5
11356,334950.0,4,2.5,2410,7846,2.0,0,0,3,8,47.2641,-122.312,6.5
11358,600000.0,4,2.5,2370,9135,1.0,0,0,4,8,47.5564,-122.177,6.5
11359,565000.0,3,1.75,1720,2218,1.5,0,0,3,7,47.649,-122.335,4.75
11363,525000.0,3,1.5,1540,4773,2.0,0,0,3,8,47.5678,-122.378,4.5
11365,507000.0,3,2.25,1810,8158,1.0,0,0,3,8,47.6258,-122.038,5.25
11366,275900.0,3,1.75,1380,8400,1.0,0,0,3,7,47.3117,-122.321,4.75
11368,275000.0,4,1.75,1690,6000,1.0,0,0,3,7,47.497,-122.227,5.75
11369,355000.0,3,0.75,1420,3060,1.0,0,0,4,7,47.6872,-122.346,3.75
11370,233000.0,4,2.0,2130,9579,1.0,0,0,4,7,47.3069,-122.271,6.0
11372,317500.0,4,2.5,2150,9000,1.0,0,0,4,7,47.4785,-122.16,6.5
11373,420000.0,4,2.0,2280,10319,1.0,0,3,4,8,47.3594,-122.322,6.0
11374,290000.0,4,2.0,1560,8800,2.0,0,0,5,6,47.4927,-122.312,6.0
11375,320000.0,3,2.0,1880,10758,1.0,0,0,5,6,47.5091,-122.144,5.0
11376,650000.0,3,2.5,2320,5284,2.0,0,0,3,8,47.591,-122.017,5.5
11378,165000.0,3,1.0,1120,5000,1.0,0,0,3,6,47.5109,-122.357,4.0
11380,443000.0,4,1.5,1860,12197,1.0,0,0,3,7,47.729,-122.235,5.5
11381,213400.0,3,1.5,1150,8686,1.0,0,0,4,7,47.4417,-122.194,4.5
11382,480000.0,4,1.75,1920,9380,1.0,0,0,3,7,47.6344,-122.118,5.75
11383,275000.0,4,2.25,2490,7233,1.0,0,0,3,8,47.3115,-122.396,6.25
11384,299880.0,3,2.5,1460,3044,2.0,0,0,3,7,47.544,-122.296,5.5
11385,499950.0,3,3.5,1820,1501,2.0,0,0,3,8,47.596,-122.298,6.5
11387,550000.0,4,2.75,2230,9460,1.0,0,0,5,7,47.5246,-122.044,6.75
11388,300000.0,4,2.5,2070,7476,2.0,0,0,3,8,47.3352,-122.189,6.5
11391,620000.0,4,2.75,2290,3060,1.5,0,0,5,7,47.6793,-122.316,6.75
11396,568000.0,3,2.5,1740,1308,3.0,0,0,3,8,47.5892,-122.387,5.5
11397,525000.0,4,2.5,2140,7754,2.0,0,0,3,8,47.7173,-122.338,6.5
11398,560000.0,3,2.5,2070,12708,2.0,0,0,3,8,47.5295,-122.18,5.5
11399,394000.0,3,2.5,1680,4075,2.0,0,0,3,7,47.6964,-122.024,5.5
11402,315000.0,3,2.5,1260,2767,2.0,0,0,3,8,47.4914,-122.155,5.5
11406,474000.0,2,1.0,1100,3500,1.0,0,0,5,7,47.6741,-122.323,3.0
11408,440500.0,3,2.5,1600,3172,2.0,0,0,3,7,47.6868,-122.042,5.5
11410,589000.0,2,2.0,1850,4667,1.0,0,0,3,8,47.7101,-122.014,4.0
11411,273000.0,3,2.25,1830,7651,2.0,0,0,3,8,47.2642,-122.219,5.25
11413,277700.0,2,1.5,1240,1055,2.0,0,0,3,8,47.6104,-122.112,3.5
11414,299900.0,3,2.25,2100,8163,2.0,0,0,3,7,47.3336,-122.269,5.25
11416,464000.0,2,2.0,1230,4800,2.0,0,0,3,7,47.7145,-122.35,4.0
11417,281000.0,3,1.75,1690,9826,1.0,0,0,4,7,47.314,-122.365,4.75
11418,320000.0,3,1.0,1520,8870,1.5,0,0,4,7,47.7638,-122.317,4.0
11419,282000.0,4,2.0,1890,6302,2.0,0,0,3,7,47.3846,-122.205,6.0
11421,245000.0,3,1.75,1480,3900,1.0,0,0,4,7,47.2977,-122.367,4.75
11422,250000.0,3,1.75,1480,3900,1.0,0,0,4,7,47.2977,-122.367,4.75
11423,470000.0,3,2.5,2120,2374,2.0,0,0,3,8,47.674,-122.142,5.5
11424,216650.0,3,3.5,1480,1077,2.0,0,0,3,7,47.5421,-122.322,6.5
11425,440000.0,3,1.0,1250,8412,1.0,0,0,4,7,47.7012,-122.131,4.0
11426,590000.0,4,2.5,2010,7972,2.0,0,0,4,8,47.5782,-122.018,6.5
11432,340000.0,5,1.0,1120,9022,1.5,0,0,4,7,47.7296,-122.24,6.0
11436,360000.0,2,1.0,1120,12625,1.0,0,3,3,7,47.5397,-122.385,3.0
11437,228900.0,4,1.5,1570,8775,1.0,0,0,3,7,47.4789,-122.335,5.5
11438,660000.0,3,2.75,2210,4000,2.0,0,0,3,8,47.6954,-122.017,5.75
11439,647000.0,4,2.5,2390,5800,2.0,0,0,3,9,47.5965,-122.038,6.5
11440,366000.0,3,1.75,1520,8625,1.0,0,0,3,8,47.7687,-122.223,4.75
11441,354000.0,5,1.75,1830,7986,1.0,0,0,4,7,47.5208,-122.35,6.75
11443,496700.0,3,2.5,1740,5782,2.0,0,0,4,8,47.5783,-122.001,5.5
11444,300000.0,3,2.0,1550,8300,1.0,0,0,4,8,47.4654,-122.195,5.0
11445,390000.0,3,1.0,1040,8075,1.0,0,0,4,7,47.6701,-122.176,4.0
11446,350000.0,3,2.25,1640,7200,2.0,0,0,4,8,47.5948,-122.153,5.25
11447,561000.0,3,2.25,1640,7200,2.0,0,0,4,8,47.5948,-122.153,5.25
11448,475000.0,3,1.75,1260,10065,1.0,0,0,3,7,47.5727,-122.138,4.75
11449,275000.0,3,1.5,1170,1174,2.0,0,0,3,7,47.5459,-122.376,4.5
11450,290000.0,3,1.75,1590,13500,1.0,0,0,4,7,47.3621,-122.031,4.75
11451,199000.0,3,2.5,1750,6725,1.0,0,0,3,7,47.352,-122.058,5.5
11452,279900.0,4,2.5,1770,4338,2.0,0,0,3,7,47.3672,-122.099,6.5
11454,405000.0,3,2.5,2160,10200,1.0,0,0,3,7,47.7295,-122.331,5.5
11456,268000.0,3,1.75,1980,12543,1.0,0,0,3,8,47.3104,-122.394,4.75
11457,451000.0,4,1.5,1620,5444,1.5,0,0,3,8,47.7065,-122.297,5.5
11462,370350.0,3,3.5,1340,1168,2.0,0,2,3,8,47.711,-122.356,6.5
11463,543000.0,3,2.5,1540,1256,3.0,0,0,3,8,47.6498,-122.346,5.5
11464,265000.0,2,2.0,1650,8975,1.0,0,0,5,6,47.5073,-122.36,4.0
11465,497000.0,3,2.5,2630,4611,2.0,0,0,3,8,47.5322,-121.868,5.5
11466,419000.0,4,2.25,1880,9727,1.0,0,0,3,7,47.7731,-122.257,6.25
11467,545800.0,4,2.5,1980,4500,2.0,0,0,3,8,47.579,-122.001,6.5
11468,403000.0,3,1.0,1500,10730,1.0,0,0,3,7,47.6385,-121.966,4.0
11469,195000.0,3,2.0,1230,8235,1.5,0,0,3,6,47.4853,-122.304,5.0
11471,255000.0,5,1.75,1970,8925,1.0,0,0,5,7,47.2925,-122.196,6.75
11472,500000.0,2,1.5,1520,8040,1.0,0,0,5,7,47.7131,-122.306,3.5
11474,390000.0,4,2.0,2290,9200,1.5,0,0,3,7,47.4678,-122.363,6.0
11475,339000.0,3,2.0,1979,8470,1.0,0,2,4,7,47.3912,-122.301,5.0
11478,370900.0,3,1.5,1200,8560,1.0,0,0,4,7,47.7392,-122.194,4.5
11479,457500.0,3,1.0,1210,7636,1.0,0,0,4,7,47.5377,-122.266,4.0
11480,499000.0,4,2.5,1970,2601,2.0,0,0,3,7,47.5949,-122.308,6.5
11481,225000.0,2,1.0,1040,11500,1.0,0,0,5,7,47.2791,-122.3,3.0
11482,615000.0,3,1.75,1920,4000,1.0,0,0,3,7,47.6392,-122.318,4.75
11484,458000.0,3,1.0,1660,7500,1.0,0,0,4,7,47.7105,-122.306,4.0
11485,580000.0,3,2.25,1670,7416,1.0,0,0,4,7,47.6028,-122.172,5.25
11487,240000.0,4,1.75,2020,10332,1.0,0,0,3,7,47.5059,-122.303,5.75
11489,328500.0,3,2.25,1390,1407,3.0,0,0,3,7,47.7227,-122.296,5.25
11490,319000.0,3,1.5,2010,10100,1.0,0,0,4,7,47.4738,-122.266,4.5
11491,650000.0,4,2.0,1820,5000,1.5,0,1,3,7,47.6815,-122.269,6.0
11492,398500.0,3,2.5,1630,1971,2.0,0,0,3,8,47.7753,-122.375,5.5
11498,254500.0,4,2.75,2570,7264,2.0,0,0,3,8,47.258,-122.208,6.75
11500,210000.0,3,2.5,1610,6732,2.0,0,0,3,7,47.3658,-122.172,5.5
11501,349950.0,3,2.5,2140,7715,2.0,0,0,3,7,47.384,-122.322,5.5
11502,676000.0,3,2.0,1730,6784,2.5,0,0,4,7,47.6462,-122.403,5.0
11503,475000.0,4,3.5,2440,3052,2.0,0,0,3,8,47.555,-122.309,7.5
11506,420000.0,3,1.5,1780,5000,1.0,0,4,4,7,47.5168,-122.256,4.5
11507,607000.0,3,1.0,1230,8114,1.0,0,0,4,7,47.5822,-122.196,4.0
11509,395000.0,2,1.75,1400,2500,1.0,0,0,5,7,47.5628,-122.391,3.75
11510,650000.0,4,1.75,1900,10454,1.0,0,0,4,7,47.5933,-122.195,5.75
11513,429950.0,3,1.5,2010,9480,1.0,0,0,3,8,47.7102,-122.281,4.5
11516,265000.0,2,1.0,1290,2828,2.0,0,0,3,7,47.6968,-122.025,3.0
11518,560000.0,3,2.75,1620,7500,1.0,0,0,5,7,47.6175,-122.065,5.75
11522,192500.0,3,1.0,1080,8580,1.5,0,0,3,6,47.4716,-122.262,4.0
11525,460000.0,2,1.5,1790,3760,1.5,0,0,4,8,47.6871,-122.373,3.5
11526,264500.0,4,2.25,2060,11385,1.0,0,0,4,7,47.314,-122.363,6.25
11527,339000.0,3,1.0,1150,2496,1.0,0,0,3,6,47.5194,-122.376,4.0
11529,677500.0,3,1.75,2020,9718,1.0,0,0,3,8,47.574,-122.21,4.75
11531,312000.0,4,2.25,1930,7452,1.0,0,0,3,7,47.4098,-122.189,6.25
11533,357500.0,3,3.5,2080,5100,2.0,0,0,3,8,47.35,-122.005,6.5
11534,675000.0,3,1.5,1460,6480,1.0,0,2,4,7,47.6962,-122.397,4.5
11536,491234.0,4,2.5,1540,1860,2.0,0,0,3,8,47.5521,-121.999,6.5
11537,290000.0,3,2.0,1310,6265,1.0,0,0,3,7,47.3893,-122.051,5.0
11538,490000.0,4,2.5,2120,7820,1.0,0,0,3,8,47.6743,-122.145,6.5
11540,252000.0,3,1.5,1150,13200,1.0,0,0,3,7,47.4752,-122.345,4.5
11541,299999.0,3,2.5,2380,9719,2.0,0,0,3,8,47.2932,-122.283,5.5
11542,400000.0,3,2.75,2220,5000,2.0,0,0,3,7,47.5515,-122.324,5.75
11545,365000.0,3,1.75,1820,5555,1.0,0,0,4,7,47.6867,-122.352,4.75
11548,360000.0,4,2.5,2020,7289,2.0,0,0,3,7,47.401,-122.171,6.5
11549,240000.0,3,1.75,1240,10956,1.0,0,0,3,6,47.3705,-122.15,4.75
11550,335000.0,2,2.0,1380,5840,1.0,0,0,3,7,47.7732,-122.172,4.0
11551,380000.0,3,1.75,1920,8775,1.0,0,0,3,7,47.4544,-122.351,4.75
11553,194000.0,3,1.0,1400,7955,1.0,0,0,3,7,47.4848,-122.221,4.0
11554,310000.0,3,1.0,1240,7194,1.0,0,0,3,6,47.7636,-122.202,4.0
11556,258950.0,3,1.75,1440,8050,1.0,0,0,3,8,47.3187,-122.39,4.75
11557,479000.0,2,2.25,1230,932,2.0,0,0,3,8,47.6192,-122.301,4.25
11558,510000.0,5,1.5,1550,9750,1.0,0,0,4,7,47.6811,-122.169,6.5
11559,400000.0,3,2.0,1760,6875,1.0,0,0,4,8,47.74,-122.093,5.0
11561,680000.0,5,2.0,2140,5000,1.5,0,0,4,7,47.6044,-122.299,7.0
11563,335000.0,3,1.75,2010,9417,1.0,0,0,4,8,47.373,-122.185,4.75
11565,440000.0,4,2.25,2160,8119,1.0,0,0,3,8,47.5443,-122.177,6.25
11566,412250.0,2,2.0,1300,2983,1.0,0,0,3,8,47.703,-122.015,4.0
11567,185000.0,3,1.5,1280,4031,2.0,0,0,4,6,47.3342,-122.215,4.5
11568,286500.0,3,2.0,1840,8140,1.0,0,0,4,7,47.3106,-122.325,5.0
11572,359900.0,4,2.5,2600,5188,2.0,0,0,3,8,47.3451,-122.04,6.5
11573,560000.0,3,2.5,1960,6058,2.0,0,0,3,8,47.6319,-122.007,5.5
11578,255000.0,3,1.0,1250,10094,1.0,0,0,4,6,47.4987,-121.781,4.0
11580,635200.0,4,1.75,1640,4240,1.0,0,0,5,7,47.6766,-122.368,5.75
11581,355000.0,3,1.75,1870,8250,2.0,0,0,3,7,47.445,-122.285,4.75
11582,544000.0,3,2.5,1760,1755,3.5,0,0,3,8,47.6688,-122.279,5.5
11583,402000.0,3,1.5,1320,3145,2.0,0,0,3,7,47.5909,-122.297,4.5
11584,575000.0,4,1.5,1430,4163,1.5,0,0,3,7,47.6606,-122.397,5.5
11585,216000.0,3,1.75,1580,9705,1.0,0,0,4,7,47.3819,-122.09,4.75
11589,625000.0,4,1.75,2180,4431,1.5,0,0,3,8,47.636,-122.302,5.75
11592,355000.0,3,2.5,1880,5290,1.0,0,0,3,8,47.5401,-122.3,5.5
11593,495000.0,4,1.5,1810,7998,1.0,0,0,3,8,47.726,-122.297,5.5
11595,398750.0,3,2.5,2230,4000,2.0,0,0,3,7,47.5801,-122.306,5.5
11598,625000.0,4,1.5,2120,5000,2.0,0,0,4,8,47.6024,-122.296,5.5
11599,550000.0,4,2.5,2090,6926,2.0,0,0,3,8,47.6339,-122.022,6.5
11600,540000.0,3,1.5,2600,5085,1.0,0,0,4,7,47.5659,-122.376,4.5
11602,311000.0,4,2.5,1975,8734,2.0,0,0,3,7,47.363,-122.034,6.5
11603,305000.0,4,2.5,1900,7000,1.0,0,0,2,7,47.3092,-122.376,6.5
11605,275000.0,4,1.5,1610,6923,1.0,0,0,3,6,47.3747,-122.306,5.5
11606,450000.0,3,3.25,1770,1863,2.0,0,0,3,8,47.5478,-122.005,6.25
11607,324000.0,2,1.0,1070,6000,1.0,0,0,3,7,47.7307,-122.332,3.0
11609,565000.0,4,1.0,1540,2452,1.5,0,0,4,7,47.6522,-122.348,5.0
11610,373000.0,4,1.75,1590,7920,2.0,0,0,4,7,47.7456,-122.336,5.75
11611,613000.0,2,2.0,1170,1890,1.5,0,1,4,8,47.6402,-122.371,4.0
11613,595000.0,4,1.75,2510,8989,1.0,0,0,4,8,47.5569,-122.172,5.75
11614,440000.0,2,1.0,1280,12086,1.0,0,0,3,7,47.634,-122.033,3.0
11615,425000.0,3,1.5,1570,12412,1.0,0,3,3,8,47.438,-122.349,4.5
11617,472000.0,3,1.5,1740,9038,1.0,0,0,4,7,47.5897,-122.136,4.5
11618,472000.0,3,2.5,1180,1262,3.0,0,0,3,8,47.6381,-122.375,5.5
11620,412000.0,3,1.75,1880,5752,1.0,0,0,4,7,47.5354,-122.378,4.75
11622,425000.0,3,1.0,1320,7076,1.0,0,0,4,7,47.6131,-122.123,4.0
11623,299999.0,4,2.0,1640,7200,1.0,0,0,5,6,47.4791,-122.347,6.0
11624,254000.0,3,2.0,1470,7694,1.0,0,0,4,7,47.3539,-122.054,5.0
11627,420000.0,3,1.0,1440,5623,1.0,0,0,4,6,47.696,-122.319,4.0
11628,319900.0,2,1.0,1380,9251,1.0,0,0,3,7,47.7486,-122.249,3.0
11629,350000.0,2,1.5,1150,7552,1.0,0,1,3,7,47.7298,-122.286,3.5
11631,491000.0,3,2.0,1250,1306,3.0,0,0,3,7,47.6705,-122.39,5.0
11635,198000.0,3,1.5,1430,7347,1.0,0,0,3,7,47.2927,-122.369,4.5
11637,615000.0,4,2.5,2120,3720,2.0,0,0,3,8,47.5526,-121.994,6.5
11638,550000.0,3,2.5,2080,7749,2.0,0,0,3,8,47.5723,-122.021,5.5
11639,190000.0,2,2.5,1370,3438,2.0,0,0,3,7,47.4606,-122.283,4.5
11640,629000.0,4,2.25,1900,11171,1.0,0,0,3,8,47.561,-122.126,6.25
11641,434000.0,3,1.75,1660,8301,1.0,0,0,5,7,47.7647,-122.263,4.75
11642,415885.0,3,1.0,1310,4163,1.0,0,0,4,7,47.5301,-122.381,4.0
11643,550000.0,3,2.5,1840,3035,1.0,0,0,3,7,47.6557,-122.327,5.5
11644,272000.0,1,0.75,1040,6034,1.0,0,1,3,7,47.5078,-122.251,1.75
11646,510000.0,3,2.0,1990,7405,1.0,0,0,5,7,47.5421,-122.172,5.0
11649,255000.0,4,1.0,1250,9102,1.0,0,0,3,7,47.4258,-122.327,5.0
11651,695000.0,5,1.75,1790,9335,2.0,0,0,5,8,47.5945,-122.201,6.75
11652,255000.0,2,2.0,1140,8400,1.0,0,0,2,7,47.4351,-122.335,4.0
11653,410000.0,3,2.25,1790,5794,1.5,0,0,3,7,47.7477,-122.171,5.25
11655,675000.0,4,1.75,1530,3615,1.5,0,0,4,7,47.6529,-122.334,5.75
11656,332888.0,2,2.5,1050,1029,2.0,0,0,3,8,47.6018,-122.299,4.5
11657,300000.0,3,1.75,1730,6900,1.0,0,0,4,7,47.3915,-122.188,4.75
11658,320000.0,4,1.5,1100,11824,1.0,0,0,4,7,47.5704,-122.141,5.5
11659,342500.0,5,2.25,2100,10726,1.0,0,0,4,7,47.4922,-122.134,7.25
11663,244000.0,3,2.5,1470,9337,2.0,0,0,3,7,47.7651,-122.323,5.5
11666,359000.0,4,1.0,2180,10617,1.5,0,0,3,7,47.7522,-122.307,5.0
11670,205000.0,3,2.5,1600,7295,2.0,0,0,2,7,47.3904,-122.165,5.5
11671,500000.0,2,1.5,2070,5432,2.0,0,0,3,7,47.5571,-122.299,3.5
11678,412000.0,3,1.0,1660,6992,1.0,0,0,5,7,47.7576,-122.318,4.0
11679,299950.0,2,1.5,1390,1756,3.0,0,0,3,7,47.7274,-122.357,3.5
11681,422500.0,4,2.5,2550,8824,2.0,0,0,3,9,47.3979,-122.212,6.5
